,0,1
8154,271.44,28.48
8155,260.88,14.33
8156,271.99,31.01
8157,258.37,8.06
8158,272.21,13.83
8159,279.03,19.21
8160,264.82,4.85
8161,280.05,34.11
8162,265.76,13.44
8163,269.89,11.87
8164,253.85,12.97
8165,275.15,23.2
8166,259.67,17.19
8167,267.4,13.64
8168,265.03,29.77
8169,270.89,36.61
8170,285.61,29.65
8171,260.59,9.2
8172,274.24,19.82
8173,282.15,14.17
8174,274.5,15.64
8175,265.21,10.93
8176,277.94,21.32
8177,260.17,0.79
8178,269.94,22.08
8179,266.2,9.95
8180,270.14,0.73
8181,270.38,15.43
8182,277.52,4.24
8183,259.16,10.84
8184,286.5,28.94
8185,267.82,1.47
8186,266.45,14.26
8187,248.37,9.44
8188,276.52,20.34
8189,263.66,17.15
8190,271.02,20.88
8191,263.56,4.0
8192,254.9,11.26
8193,279.16,27.85
8194,275.51,9.1
8195,268.11,12.61
8196,281.96,11.23
8197,263.88,25.78
8198,266.01,4.21
8199,251.98,11.7
8200,265.52,19.25
8201,289.52,41.34
8202,275.99,11.82
8203,261.87,15.03
8204,267.53,1.91
8205,259.35,16.37
8206,264.78,7.17
8207,271.61,14.57
8208,280.89,0.67
8209,247.11,9.17
8210,266.59,11.32
8211,264.11,22.89
8212,268.09,20.15
8213,270.71,21.05
8214,274.95,14.94
8215,258.87,1.13
8216,276.55,14.83
8217,265.13,13.78
8218,280.78,42.01
8219,257.93,13.75
8220,263.93,3.56
8221,280.36,8.52
8222,261.58,8.7
8223,274.57,25.52
8224,252.5,10.25
8225,264.66,9.03
8226,263.0,19.22
8227,272.72,20.03
8228,244.68,7.17
8229,280.27,13.73
8230,263.36,8.62
8231,258.58,13.24
8232,270.49,26.33
8233,280.75,23.61
8234,254.76,3.4
8235,261.14,18.83
8236,261.48,15.28
8237,264.0,24.84
8238,257.63,5.31
8239,271.95,7.95
8240,278.86,43.53
8241,274.34,25.6
8242,254.26,12.01
8243,277.82,21.4
8244,277.64,21.22
8245,249.15,16.9
8246,252.23,11.12
8247,278.09,13.64
8248,274.35,28.03
8249,261.08,9.29
8250,286.63,36.38
8251,270.53,19.95
8252,252.17,8.28
8253,257.06,1.48
8254,272.23,8.75
8255,267.97,22.67
8256,266.16,20.01
8257,261.34,22.07
8258,242.36,10.58
8259,253.0,16.1
8260,273.8,25.56
8261,278.54,32.93
8262,283.58,20.78
8263,259.32,0.51
8264,279.92,23.03
8265,260.2,13.12
8266,252.78,9.25
8267,289.02,26.81
8268,286.02,28.91
8269,265.61,28.48
8270,276.59,14.89
8271,260.44,1.98
8272,275.35,21.76
8273,267.52,15.74
8274,275.26,12.6
8275,280.37,12.31
8276,270.45,9.41
8277,276.66,13.14
8278,272.19,5.38
8279,279.77,19.91
8280,248.48,4.54
8281,261.62,7.3
8282,284.95,12.25
8283,277.58,26.01
8284,257.95,21.83
8285,279.66,25.96
8286,244.33,2.9
8287,264.47,13.57
8288,283.36,31.62
8289,273.6,10.25
8290,252.36,20.4
8291,266.37,10.58
8292,288.33,19.61
8293,264.0,18.88
8294,271.28,8.08
8295,277.67,18.67
8296,269.29,30.16
8297,252.76,2.03
8298,180.34,31.4
8299,153.62,36.27
8300,214.18,21.78
8301,196.5,41.9
8302,175.91,28.83
8303,144.45,22.04
8304,193.76,51.0
8305,215.45,19.98
8306,188.16,33.03
8307,250.1,35.69
8308,177.89,33.41
8309,201.34,0.04
8310,165.75,41.44
8311,151.07,32.4
8312,183.94,8.42
8313,165.05,11.04
8314,185.82,17.71
8315,165.74,10.17
8316,210.08,4.92
8317,238.12,34.58
8318,218.06,38.85
8319,199.02,15.66
8320,160.76,15.19
8321,163.11,20.8
8322,206.62,33.81
8323,219.68,36.86
8324,242.56,46.34
8325,174.43,13.62
8326,223.89,37.72
8327,209.14,35.31
8328,175.0,10.26
8329,208.82,36.83
8330,195.0,30.26
8331,146.21,4.75
8332,131.13,15.36
8333,184.16,22.66
8334,211.92,39.3
8335,208.77,61.62
8336,193.91,27.37
8337,184.04,7.99
8338,184.28,44.82
8339,179.16,16.03
8340,198.25,51.14
8341,233.61,44.67
8342,183.8,2.13
8343,198.02,38.2
8344,198.09,47.34
8345,190.6,42.59
8346,201.83,28.62
8347,183.51,8.97
8348,162.13,36.73
8349,190.94,37.55
8350,167.74,22.43
8351,234.98,34.97
8352,161.41,21.3
8353,191.33,29.49
8354,165.55,26.41
8355,202.29,29.35
8356,184.15,53.66
8357,206.46,38.32
8358,230.14,58.74
8359,204.24,36.11
8360,206.71,47.91
8361,212.27,28.41
8362,186.77,26.54
8363,213.62,46.91
8364,196.48,32.91
8365,190.87,16.99
8366,212.21,17.0
8367,143.54,5.1
8368,163.46,41.15
8369,204.44,11.76
8370,184.64,37.11
8371,183.67,6.47
8372,193.11,27.94
8373,162.51,16.99
8374,134.97,4.67
8375,173.31,41.72
8376,182.84,35.64
8377,194.91,36.92
8378,182.06,20.25
8379,199.2,38.76
8380,206.58,28.63
8381,181.58,22.8
8382,173.74,10.72
8383,194.89,12.27
8384,169.91,5.12
8385,178.25,14.39
8386,182.45,19.79
8387,219.89,49.19
8388,186.79,11.76
8389,223.81,39.33
8390,186.89,7.64
8391,245.51,60.01
8392,202.02,13.11
8393,207.72,16.14
8394,195.78,26.35
8395,188.54,26.53
8396,229.96,25.32
8397,203.33,52.84
8398,130.24,19.08
8399,169.51,26.61
8400,199.85,26.26
8401,155.77,6.59
8402,220.73,57.06
8403,170.23,20.82
8404,164.62,27.88
8405,240.0,46.01
8406,179.27,31.59
8407,161.32,20.86
8408,163.0,11.08
8409,225.24,28.17
8410,245.22,58.69
8411,203.95,37.24
8412,218.98,40.47
8413,198.41,31.54
8414,183.56,10.81
8415,228.78,45.99
8416,184.03,35.78
8417,131.33,13.73
8418,196.63,40.61
8419,192.62,6.8
8420,186.78,10.09
8421,176.1,34.79
8422,247.29,62.58
8423,203.7,25.69
8424,199.05,31.25
8425,141.5,15.84
8426,204.99,20.57
8427,149.09,53.6
8428,203.09,42.6
8429,264.18,49.47
8430,155.66,22.85
8431,203.15,37.57
8432,210.94,40.14
8433,188.69,35.33
8434,151.62,28.38
8435,210.42,11.07
8436,220.16,24.09
8437,158.06,2.14
8438,133.27,1.4
8439,191.18,28.14
8440,165.58,15.27
8441,222.19,23.97
8442,194.85,32.28
8443,194.92,40.31
8444,175.46,16.52
8445,193.92,39.96
8446,211.85,45.06
8447,168.25,27.12
8448,206.68,2.2
8449,166.71,41.75
8450,226.98,73.86
8451,226.93,29.3
8452,225.13,20.03
8453,213.15,32.52
8454,201.52,44.8
8455,173.79,29.9
8456,218.19,39.01
8457,183.25,38.48
8458,221.05,47.16
8459,205.9,25.08
8460,166.06,26.73
8461,168.19,33.61
8462,200.66,21.14
8463,163.3,15.69
8464,186.51,6.5
8465,162.39,21.26
8466,229.66,49.64
8467,245.27,45.32
8468,185.19,42.04
8469,217.73,22.99
8470,237.73,66.91
8471,230.46,28.22
8472,216.64,7.17
8473,158.42,10.45
8474,271.91,20.84
8475,234.48,64.17
8476,182.28,32.28
8477,224.17,48.0
8478,243.01,51.54
8479,266.95,59.21
8480,267.69,53.23
8481,252.62,38.26
8482,246.23,63.85
8483,255.65,53.98
8484,254.53,54.65
8485,250.66,63.52
8486,250.28,71.24
8487,240.88,57.42
8488,249.13,55.92
8489,263.48,48.32
8490,262.65,63.47
8491,253.3,59.7
8492,244.27,58.53
8493,255.23,49.71
8494,258.49,50.0
8495,250.56,49.86
8496,256.28,52.2
8497,249.39,51.99
8498,264.01,51.71
8499,264.89,57.75
8500,257.76,51.42
8501,242.88,59.47
8502,257.5,51.67
8503,264.47,64.48
8504,249.28,59.78
8505,253.04,60.54
8506,242.84,51.55
8507,243.96,61.26
8508,246.11,52.69
8509,242.98,57.49
8510,234.92,46.75
8511,262.71,45.76
8512,242.23,53.41
8513,264.76,68.32
8514,248.08,61.91
8515,248.33,50.17
8516,248.01,55.82
8517,263.19,41.8
8518,266.0,42.43
8519,267.89,61.2
8520,240.91,56.06
8521,245.38,52.67
8522,250.5,67.32
8523,255.89,64.94
8524,255.06,48.24
8525,257.9,53.29
8526,258.27,61.33
8527,247.44,67.74
8528,246.11,47.28
8529,258.31,43.73
8530,252.06,60.25
8531,241.11,55.33
8532,248.48,60.21
8533,246.26,52.38
8534,266.55,37.11
8535,257.87,66.06
8536,257.21,62.13
8537,261.06,51.57
8538,261.52,54.84
8539,258.36,54.13
8540,236.63,62.01
8541,253.47,45.72
8542,258.3,39.65
8543,253.05,53.26
8544,255.53,56.07
8545,253.39,55.18
8546,259.83,54.29
8547,250.99,62.22
8548,249.06,71.59
8549,264.94,52.57
8550,252.81,63.94
8551,247.41,55.58
8552,265.1,47.78
8553,248.68,67.05
8554,263.06,70.55
8555,248.25,43.93
8556,258.91,52.4
8557,257.01,56.94
8558,250.24,91.41
8559,189.26,74.06
8560,215.75,113.52
8561,240.77,98.39
8562,231.25,104.95
8563,229.3,111.05
8564,219.83,104.17
8565,244.49,112.97
8566,257.74,127.98
8567,255.61,138.71
8568,206.01,101.77
8569,202.55,105.05
8570,273.32,110.71
8571,262.85,116.75
8572,219.85,105.39
8573,208.92,101.17
8574,231.78,109.01
8575,217.03,114.24
8576,214.39,112.11
8577,244.63,97.95
8578,210.86,109.0
8579,244.09,136.1
8580,282.82,121.13
8581,194.48,92.94
8582,265.56,99.64
8583,252.81,103.29
8584,213.26,99.51
8585,233.34,131.57
8586,188.22,103.65
8587,237.27,110.62
8588,232.44,104.08
8589,229.51,105.31
8590,224.15,116.71
8591,222.78,132.05
8592,256.0,128.73
8593,220.92,109.65
8594,230.07,114.57
8595,258.08,109.02
8596,227.41,116.56
8597,120.32,105.81
8598,154.03,97.08
8599,154.62,40.73
8600,149.39,87.92
8601,129.28,108.88
8602,156.67,76.39
8603,163.54,78.14
8604,151.78,92.83
8605,142.25,108.09
8606,130.39,114.35
8607,129.22,47.5
8608,125.22,64.62
8609,133.26,93.69
8610,144.96,68.97
8611,138.89,86.82
8612,149.25,123.07
8613,91.21,89.71
8614,134.1,114.56
8615,136.09,81.2
8616,124.14,97.24
8617,100.34,48.44
8618,89.79,43.62
8619,100.57,58.52
8620,94.32,48.32
8621,107.82,59.03
8622,93.68,39.86
8623,107.84,47.39
8624,106.17,51.6
8625,15.73,123.92
8626,30.69,121.23
8627,41.09,122.79
8628,12.09,119.41
8629,24.65,122.56
8630,21.66,123.1
8631,25.46,133.92
8632,37.55,104.91
8633,36.73,38.35
8634,23.09,10.35
8635,19.99,66.95
8636,24.95,48.18
8637,10.88,60.19
8638,18.02,35.91
8639,46.66,52.47
8640,36.74,42.75
8641,12.95,59.56
8642,21.2,58.95
8643,40.97,45.14
8644,16.44,23.61
8645,26.98,20.76
8646,28.71,42.64
8647,30.46,53.04
8648,24.2,41.64
8649,34.89,43.31
8650,30.47,33.45
8651,11.87,28.26
8652,36.56,38.39
8653,33.15,36.35
8654,21.5,45.2
8655,6.61,40.93
8656,30.81,23.87
8657,31.42,14.98
8658,33.5,42.54
8659,21.66,46.77
8660,26.54,70.2
8661,21.92,56.82
8662,28.81,60.09
8663,34.88,37.78
8664,22.27,35.44
8665,11.56,37.47
8666,2.9,59.47
8667,29.36,64.11
8668,17.36,58.33
8669,20.48,36.16
8670,43.01,48.92
8671,29.51,42.4
8672,23.89,65.33
8673,43.07,61.84
8674,26.62,53.12
8675,12.59,31.43
8676,26.71,54.89
8677,14.01,51.86
8678,14.29,61.04
8679,28.37,40.75
8680,17.54,29.27
8681,16.9,47.92
8682,36.54,31.42
8683,15.64,55.04
8684,36.07,59.67
8685,13.52,31.32
8686,32.5,46.68
8687,19.06,45.84
8688,15.86,30.34
8689,39.45,82.35
8690,30.98,47.08
8691,19.09,62.0
8692,10.68,52.49
8693,21.82,44.37
8694,45.13,51.47
8695,24.64,53.06
8696,27.78,13.7
8697,34.2,68.54
8698,25.44,42.84
8699,28.52,52.15
8700,31.2,41.27
8701,21.82,54.1
8702,1.49,37.02
8703,24.68,53.75
8704,6.48,41.07
8705,28.7,45.69
8706,14.43,42.76
8707,38.44,88.72
8708,17.96,50.53
8709,27.24,54.37
8710,30.2,60.6
8711,31.16,47.44
8712,52.68,23.33
8713,38.88,29.47
8714,33.25,64.58
8715,42.91,21.05
8716,18.2,50.26
8717,20.22,58.29
8718,23.35,46.22
8719,22.57,68.9
8720,33.61,24.56
8721,4.93,39.61
8722,37.56,52.89
8723,21.63,39.03
8724,24.92,37.73
8725,16.34,63.31
8726,16.28,64.33
8727,34.38,39.55
8728,21.2,41.99
8729,13.77,21.81
8730,16.69,36.68
8731,30.48,31.74
8732,11.34,39.31
8733,27.73,68.14
8734,29.96,42.96
8735,20.82,16.31
8736,31.94,39.82
8737,18.01,31.54
8738,38.57,39.54
8739,24.06,57.9
8740,38.24,55.22
8741,21.93,47.62
8742,29.6,39.24
8743,43.38,37.49
8744,10.11,48.6
8745,37.26,43.75
8746,12.79,45.7
8747,5.39,19.55
8748,35.44,55.87
8749,23.05,31.58
8750,20.65,39.37
8751,26.43,55.03
8752,46.17,40.54
8753,31.84,43.23
8754,12.23,50.41
8755,11.88,46.21
8756,14.17,23.99
8757,40.49,64.49
8758,16.83,34.37
8759,19.73,35.9
8760,26.72,5.68
8761,26.7,44.47
8762,31.97,56.0
8763,23.03,61.11
8764,24.75,40.8
8765,23.5,29.95
8766,13.76,27.13
8767,7.44,26.5
8768,44.97,72.67
8769,27.13,50.94
8770,22.66,64.2
8771,45.14,66.55
8772,27.51,50.19
8773,33.44,52.11
8774,27.81,51.13
8775,41.23,45.43
8776,29.15,42.52
8777,27.18,64.39
8778,30.48,62.22
8779,36.17,27.43
8780,15.54,60.2
8781,26.99,55.97
8782,20.19,33.66
8783,47.79,42.36
8784,35.08,76.66
8785,14.45,49.05
8786,41.9,28.81
8787,15.84,23.12
8788,34.41,69.42
8789,18.73,64.44
8790,51.1,50.62
8791,28.75,54.67
8792,33.79,37.49
8793,18.54,40.98
8794,37.46,55.63
8795,9.54,62.55
8796,26.73,43.95
8797,22.58,37.11
8798,27.0,45.47
8799,21.74,63.0
8800,28.55,39.86
8801,41.42,49.35
8802,10.1,38.88
8803,23.68,51.17
8804,22.29,52.33
8805,18.41,23.49
8806,33.92,68.23
8807,9.7,37.91
8808,29.14,57.39
8809,23.64,39.7
8810,20.02,57.71
8811,23.33,45.05
8812,32.29,50.81
8813,19.68,38.57
8814,31.4,38.62
8815,20.3,51.01
8816,15.11,28.61
8817,47.93,54.18
8818,28.84,15.48
8819,38.92,50.35
8820,14.99,60.03
8821,50.62,49.31
8822,14.29,33.82
8823,10.2,49.48
8824,33.64,36.13
8825,29.66,46.95
8826,30.65,70.24
8827,31.05,22.61
8828,35.86,60.04
8829,43.09,62.84
8830,32.46,54.17
8831,34.1,49.46
8832,13.33,44.23
8833,29.65,33.47
8834,33.94,40.05
8835,29.03,27.63
8836,20.3,56.45
8837,24.87,62.3
8838,20.93,40.53
8839,26.27,42.5
8840,46.24,32.49
8841,37.34,64.25
8842,22.82,36.77
8843,46.43,49.98
8844,23.91,58.57
8845,7.93,52.28
8846,24.3,60.84
8847,25.77,48.99
8848,18.95,40.49
8849,16.65,51.34
8850,26.64,63.67
8851,28.5,43.3
8852,39.71,66.44
8853,6.42,55.02
8854,25.81,43.04
8855,43.23,51.32
8856,28.28,46.49
8857,5.13,49.28
8858,15.99,39.64
8859,23.92,67.63
8860,22.0,49.3
8861,36.47,48.61
8862,24.27,35.09
8863,8.13,37.82
8864,19.27,9.82
8865,44.23,46.91
8866,24.59,49.83
8867,16.98,26.32
8868,8.53,43.18
8869,22.42,72.97
8870,20.58,61.4
8871,284.75,38.1
8872,288.52,21.96
8873,281.19,17.77
8874,269.69,20.03
8875,273.94,26.43
8876,264.12,12.5
8877,263.59,3.79
8878,264.22,4.06
8879,282.37,39.71
8880,283.66,27.31
8881,268.95,15.07
8882,276.95,25.64
8883,264.34,0.03
8884,286.5,37.29
8885,252.73,21.67
8886,283.31,9.03
8887,253.97,11.56
8888,269.35,21.89
8889,260.69,26.17
8890,268.7,23.97
8891,260.94,7.37
8892,264.05,11.0
8893,241.12,9.6
8894,264.87,7.54
8895,265.92,9.89
8896,288.66,33.77
8897,283.05,32.75
8898,259.94,2.65
8899,265.04,11.08
8900,271.26,20.03
8901,261.87,25.13
8902,257.03,9.0
8903,279.04,23.43
8904,263.16,9.81
8905,273.29,27.93
8906,267.91,6.69
8907,256.04,0.62
8908,269.95,8.14
8909,260.89,6.64
8910,258.55,12.49
8911,270.5,13.99
8912,259.54,13.67
8913,258.61,7.95
8914,277.47,19.66
8915,275.97,17.48
8916,270.13,22.31
8917,281.16,23.64
8918,289.6,35.29
8919,260.95,19.4
8920,260.75,5.77
8921,278.18,15.55
8922,273.49,15.16
8923,280.54,18.22
8924,271.28,22.57
8925,274.6,11.43
8926,262.89,21.7
8927,266.86,15.91
8928,278.05,23.63
8929,249.51,14.26
8930,285.75,14.4
8931,263.61,27.18
8932,274.43,24.05
8933,276.07,23.8
8934,283.34,19.82
8935,254.61,17.16
8936,267.48,14.45
8937,248.67,22.26
8938,279.96,22.14
8939,284.62,20.71
8940,265.12,4.78
8941,288.78,45.04
8942,266.87,22.18
8943,265.88,18.96
8944,257.08,6.78
8945,254.66,18.44
8946,271.41,18.79
8947,273.18,30.06
8948,245.38,8.44
8949,264.51,25.86
8950,277.81,27.17
8951,271.31,33.78
8952,253.09,7.1
8953,268.65,13.72
8954,275.17,20.45
8955,274.45,15.78
8956,268.58,9.03
8957,281.04,25.51
8958,272.43,11.5
8959,283.63,23.29
8960,269.96,27.97
8961,256.4,12.97
8962,257.97,4.94
8963,280.32,20.33
8964,263.55,16.34
8965,286.92,19.41
8966,272.79,29.77
8967,280.57,18.88
8968,261.58,11.6
8969,283.07,42.76
8970,274.29,19.5
8971,262.09,6.39
8972,283.13,32.25
8973,271.57,14.6
8974,265.97,16.81
8975,261.12,7.82
8976,260.98,3.38
8977,262.67,9.83
8978,265.87,26.79
8979,276.33,18.41
8980,270.6,24.61
8981,273.71,26.13
8982,264.27,14.37
8983,289.84,23.45
8984,260.04,16.84
8985,261.41,20.24
8986,261.83,18.33
8987,266.4,19.23
8988,287.96,27.11
8989,270.67,13.15
8990,250.76,18.45
8991,267.19,19.69
8992,268.3,15.88
8993,274.32,25.07
8994,285.59,27.82
8995,259.33,8.4
8996,254.87,9.53
8997,248.99,3.32
8998,262.71,13.1
8999,284.86,27.85
9000,276.45,19.77
9001,262.12,24.95
9002,273.2,19.72
9003,262.36,14.78
9004,278.96,30.97
9005,275.58,24.88
9006,250.74,5.38
9007,250.34,5.51
9008,248.95,14.4
9009,254.26,14.04
9010,280.57,16.71
9011,271.49,11.75
9012,262.87,15.65
9013,260.22,4.47
9014,256.27,19.94
9015,274.59,6.66
9016,285.06,36.15
9017,251.09,8.78
9018,273.32,16.88
9019,283.14,38.58
9020,265.07,22.02
9021,263.17,4.4
9022,280.29,31.95
9023,251.52,2.02
9024,274.16,4.98
9025,278.04,12.58
9026,286.64,36.55
9027,257.54,11.78
9028,279.57,8.45
9029,260.71,6.72
9030,276.76,18.79
9031,259.95,12.21
9032,266.15,25.19
9033,256.92,22.73
9034,272.37,11.01
9035,278.27,21.37
9036,258.15,11.48
9037,255.15,6.95
9038,265.71,2.96
9039,266.63,13.16
9040,286.64,20.9
9041,257.52,3.93
9042,261.23,19.69
9043,269.52,14.51
9044,284.6,10.78
9045,273.88,12.5
9046,282.23,37.95
9047,284.13,22.33
9048,271.28,26.5
9049,266.66,21.11
9050,275.98,14.53
9051,260.07,27.97
9052,281.15,23.9
9053,273.67,16.82
9054,270.8,21.54
9055,279.41,24.26
9056,270.75,10.3
9057,265.85,14.95
9058,257.34,14.48
9059,253.47,19.62
9060,272.5,26.75
9061,254.92,9.84
9062,274.41,26.36
9063,273.84,9.0
9064,267.18,12.55
9065,269.91,15.49
9066,263.47,14.81
9067,272.9,23.17
9068,273.41,2.52
9069,262.3,13.08
9070,274.14,30.35
9071,270.06,31.06
9072,268.81,19.93
9073,265.99,18.71
9074,282.45,29.53
9075,275.13,20.22
9076,277.7,28.55
9077,268.54,2.07
9078,277.43,37.03
9079,265.86,10.45
9080,287.77,23.97
9081,249.39,4.33
9082,262.83,5.44
9083,258.56,17.37
9084,277.72,25.83
9085,285.13,29.21
9086,269.55,12.32
9087,270.74,4.4
9088,289.3,29.21
9089,241.93,27.26
9090,268.89,12.48
9091,281.22,37.51
9092,275.83,35.43
9093,264.33,17.62
9094,275.26,8.02
9095,277.12,26.94
9096,276.36,1.16
9097,254.36,5.63
9098,279.59,29.7
9099,273.82,14.53
9100,250.85,13.41
9101,286.29,24.42
9102,276.35,14.16
9103,252.13,7.11
9104,277.88,17.66
9105,275.3,15.12
9106,282.0,18.09
9107,260.61,6.32
9108,279.91,34.35
9109,264.34,15.41
9110,266.01,13.62
9111,275.29,15.47
9112,271.56,11.43
9113,268.57,4.62
9114,258.43,14.57
9115,275.45,22.9
9116,265.91,6.62
9117,274.22,26.26
9118,275.2,24.8
9119,263.87,18.85
9120,261.22,2.54
9121,265.24,9.45
9122,275.38,5.3
9123,271.96,18.01
9124,259.22,11.24
9125,267.34,18.18
9126,269.62,3.69
9127,268.92,9.73
9128,284.74,24.25
9129,259.11,12.34
9130,240.37,7.31
9131,234.76,5.29
9132,270.77,19.25
9133,274.52,17.28
9134,254.57,5.16
9135,263.19,13.83
9136,247.75,7.33
9137,270.15,8.84
9138,275.37,5.6
9139,254.89,8.23
9140,273.28,33.33
9141,279.22,32.68
9142,259.75,7.19
9143,269.55,4.45
9144,281.38,19.23
9145,276.31,18.12
9146,273.91,15.86
9147,273.2,27.18
9148,268.08,12.53
9149,254.01,21.46
9150,277.47,29.22
9151,259.55,14.38
9152,248.33,22.31
9153,255.53,6.69
9154,253.56,4.43
9155,273.91,32.26
9156,265.96,16.9
9157,270.18,27.32
9158,277.19,28.67
9159,270.66,27.32
9160,284.59,15.47
9161,255.08,13.35
9162,270.96,11.52
9163,253.57,0.38
9164,272.17,13.68
9165,287.24,11.59
9166,284.07,30.62
9167,274.25,10.3
9168,263.7,15.45
9169,250.69,18.19
9170,266.44,2.38
9171,240.59,3.29
9172,280.24,15.54
9173,289.1,14.47
9174,270.55,3.86
9175,266.6,38.65
9176,263.04,13.75
9177,267.98,14.93
9178,262.55,28.3
9179,289.02,50.73
9180,282.63,40.17
9181,271.23,5.9
9182,251.99,20.44
9183,251.04,9.03
9184,273.88,7.03
9185,272.62,4.62
9186,269.84,13.35
9187,261.73,24.42
9188,277.28,35.08
9189,251.69,1.23
9190,248.29,5.86
9191,257.33,18.44
9192,257.49,7.51
9193,274.63,25.68
9194,251.71,19.37
9195,283.15,12.11
9196,255.68,0.87
9197,284.82,16.89
9198,249.97,4.58
9199,259.81,7.35
9200,284.8,32.58
9201,265.21,25.12
9202,269.91,0.2
9203,280.6,17.68
9204,271.26,7.29
9205,263.99,10.3
9206,281.97,24.86
9207,265.45,17.64
9208,289.36,21.12
9209,253.48,5.65
9210,280.09,23.84
9211,243.82,9.44
9212,239.16,5.79
9213,273.88,38.59
9214,274.85,15.93
9215,267.16,16.99
9216,267.79,6.36
9217,263.19,17.54
9218,272.77,24.53
9219,284.99,24.78
9220,260.38,8.11
9221,282.51,26.63
9222,256.23,2.77
9223,282.53,9.73
9224,282.83,52.05
9225,276.82,29.93
9226,280.29,27.41
9227,273.22,3.31
9228,270.77,20.46
9229,266.71,27.62
9230,283.42,44.67
9231,276.61,20.27
9232,284.34,16.11
9233,271.44,28.48
9234,260.88,14.33
9235,271.99,31.01
9236,258.37,8.06
9237,272.21,13.83
9238,279.03,19.21
9239,264.82,4.85
9240,280.05,34.11
9241,265.76,13.44
9242,269.89,11.87
9243,253.85,12.97
9244,275.15,23.2
9245,259.67,17.19
9246,267.4,13.64
9247,265.03,29.77
9248,270.89,36.61
9249,285.61,29.65
9250,260.59,9.2
9251,274.24,19.82
9252,282.15,14.17
9253,274.5,15.64
9254,265.21,10.93
9255,277.94,21.32
9256,260.17,0.79
9257,269.94,22.08
9258,266.2,9.95
9259,270.14,0.73
9260,270.38,15.43
9261,277.52,4.24
9262,259.16,10.84
9263,286.5,28.94
9264,267.82,1.47
9265,266.45,14.26
9266,248.37,9.44
9267,276.52,20.34
9268,263.66,17.15
9269,271.02,20.88
9270,263.56,4.0
9271,254.9,11.26
9272,279.16,27.85
9273,275.51,9.1
9274,268.11,12.61
9275,281.96,11.23
9276,263.88,25.78
9277,266.01,4.21
9278,251.98,11.7
9279,265.52,19.25
9280,289.52,41.34
9281,275.99,11.82
9282,261.87,15.03
9283,267.53,1.91
9284,259.35,16.37
9285,264.78,7.17
9286,271.61,14.57
9287,280.89,0.67
9288,247.11,9.17
9289,266.59,11.32
9290,264.11,22.89
9291,268.09,20.15
9292,270.71,21.05
9293,274.95,14.94
9294,258.87,1.13
9295,276.55,14.83
9296,265.13,13.78
9297,280.78,42.01
9298,257.93,13.75
9299,263.93,3.56
9300,280.36,8.52
9301,261.58,8.7
9302,274.57,25.52
9303,252.5,10.25
9304,264.66,9.03
9305,263.0,19.22
9306,272.72,20.03
9307,244.68,7.17
9308,280.27,13.73
9309,263.36,8.62
9310,258.58,13.24
9311,270.49,26.33
9312,280.75,23.61
9313,254.76,3.4
9314,261.14,18.83
9315,261.48,15.28
9316,264.0,24.84
9317,257.63,5.31
9318,271.95,7.95
9319,278.86,43.53
9320,274.34,25.6
9321,254.26,12.01
9322,277.82,21.4
9323,277.64,21.22
9324,249.15,16.9
9325,252.23,11.12
9326,278.09,13.64
9327,274.35,28.03
9328,261.08,9.29
9329,286.63,36.38
9330,270.53,19.95
9331,252.17,8.28
9332,257.06,1.48
9333,272.23,8.75
9334,267.97,22.67
9335,266.16,20.01
9336,261.34,22.07
9337,242.36,10.58
9338,253.0,16.1
9339,273.8,25.56
9340,278.54,32.93
9341,283.58,20.78
9342,259.32,0.51
9343,279.92,23.03
9344,260.2,13.12
9345,252.78,9.25
9346,289.02,26.81
9347,286.02,28.91
9348,265.61,28.48
9349,276.59,14.89
9350,260.44,1.98
9351,275.35,21.76
9352,267.52,15.74
9353,275.26,12.6
9354,280.37,12.31
9355,270.45,9.41
9356,276.66,13.14
9357,272.19,5.38
9358,279.77,19.91
9359,248.48,4.54
9360,261.62,7.3
9361,284.95,12.25
9362,277.58,26.01
9363,257.95,21.83
9364,279.66,25.96
9365,244.33,2.9
9366,264.47,13.57
9367,283.36,31.62
9368,273.6,10.25
9369,252.36,20.4
9370,266.37,10.58
9371,288.33,19.61
9372,264.0,18.88
9373,271.28,8.08
9374,277.67,18.67
9375,269.29,30.16
9376,252.76,2.03
9377,180.34,31.4
9378,153.62,36.27
9379,214.18,21.78
9380,196.5,41.9
9381,175.91,28.83
9382,144.45,22.04
9383,193.76,51.0
9384,215.45,19.98
9385,188.16,33.03
9386,250.1,35.69
9387,177.89,33.41
9388,201.34,0.04
9389,165.75,41.44
9390,151.07,32.4
9391,183.94,8.42
9392,165.05,11.04
9393,185.82,17.71
9394,165.74,10.17
9395,210.08,4.92
9396,238.12,34.58
9397,218.06,38.85
9398,199.02,15.66
9399,160.76,15.19
9400,163.11,20.8
9401,206.62,33.81
9402,219.68,36.86
9403,242.56,46.34
9404,174.43,13.62
9405,223.89,37.72
9406,209.14,35.31
9407,175.0,10.26
9408,208.82,36.83
9409,195.0,30.26
9410,146.21,4.75
9411,131.13,15.36
9412,184.16,22.66
9413,211.92,39.3
9414,208.77,61.62
9415,193.91,27.37
9416,184.04,7.99
9417,184.28,44.82
9418,179.16,16.03
9419,198.25,51.14
9420,233.61,44.67
9421,183.8,2.13
9422,198.02,38.2
9423,198.09,47.34
9424,190.6,42.59
9425,201.83,28.62
