Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level
ELEC,SCOTT VOLVO CT4021-01 REAR,2120 33rd St SW,,Allentown,PA,18103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.554817,-75.48832,2023-02-27,221380,2023-02-27 23:25:06 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Kia of West Chester,326 Westtown Rd,,Westchester,PA,19382,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,39.960272,-75.587405,2023-02-27,221468,2023-02-27 23:00:01 UTC,,,,2022-06-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,NED HARRISBURG 1,4601 Smith St,,Harrisburg,PA,17109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.3045,-76.813934,2023-02-27,221594,2023-02-27 23:13:24 UTC,,,,2022-06-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,HERSHEY TANGER EV2 NO,83 Outlet Square,,Hershey,PA,17033,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.294648,-76.646641,2023-02-27,221597,2023-02-27 23:20:53 UTC,,,,2022-06-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Giant Co. 2201 Cottman Avenue,2201 Cottman Avenue,,Philadelphia,PA,19149,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.049197721,-75.061285491,2023-02-28,221807,2023-02-28 00:25:43 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,Henderson Square,310 Monroe Blvd,,King of Prussia,PA,19406,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.091818302,-75.358205714,2023-02-28,221808,2023-02-28 00:25:14 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,Quakertown Shopping Center,901 South West End Boulevard,,Quakertown,PA,18951,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.421191844,-75.34441335,2023-02-28,221809,2023-02-28 00:25:53 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,Trexlertown Plaza,7150 Hamilton Boulevard,,Trexlertown,PA,18087,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.548902382,-75.594207137,2023-02-28,221810,2023-02-28 00:26:31 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,Cleona Square Shopping Center,481 West Penn Avenue,,Cleona,PA,17042,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.337092971,-76.485282988,2023-02-28,221811,2023-02-28 00:25:47 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,MEADOWBROOK STATION 1,19-128 Huntingdon Pike,,Huntingdon Valley,PA,19006,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.113521,-75.077214,2023-02-27,221886,2023-02-27 23:27:03 UTC,,,,2022-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,W GARAGE STATION 1,1439 Chestnut Street,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.95152,-75.16506,2023-02-27,221888,2023-02-27 23:29:31 UTC,,,,2022-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,W GARAGE STATION 5,1439 Chestnut Street,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.95152,-75.165048,2023-02-27,221889,2023-02-27 23:29:31 UTC,,,,2022-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,W GARAGE STATION 6,1439 Chestnut Street,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.95152,-75.165059,2023-02-27,221890,2023-02-27 23:29:31 UTC,,,,2022-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,STEVE MOYER SUB SMS INSIDE BAY,201 S Centre Ave,,Leesport,PA,19533,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.44763,-75.959724,2023-02-27,221911,2023-02-27 23:31:42 UTC,,,,2022-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,W GARAGE STATION 2,1439 Chestnut Street,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.95152,-75.165038,2023-02-27,221975,2023-02-27 23:29:31 UTC,,,,2022-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,PENNVIEWSUITES1 STATION 1,417 Grandview Rd,,Altoona,PA,16601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.541181,-78.401654,2023-02-27,221987,2023-02-27 23:31:44 UTC,,,,2022-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,930 Harvest Drive,930 Harvest Drive,In the back lot||,Blue Bell,PA,19422,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.152764,-75.287726,2023-02-27,222174,2023-02-27 22:59:41 UTC,,,,2022-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,MB 480 Swedesford Associates,480 Swedesford Road,,Wayne,PA,19087,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.075826,-75.421281,2023-02-27,222176,2023-02-27 23:01:49 UTC,,,,2022-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,The Point Shopping Center,4211 Union Deposit Road,,Harrisburg,PA,17111,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.27759872,-76.816391422,2023-02-28,222355,2023-02-28 00:25:59 UTC,,,,2022-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,Halifax Plaza,3777 Peters Mountain Road,,Halifax,PA,17032,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.455328583,-76.925420003,2023-02-28,222356,2023-02-28 00:25:15 UTC,,,,2022-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,The Giant Company #6262,502 Church St,,Danville,PA,17821,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.960810748,-76.613138539,2023-02-28,222357,2023-02-28 00:26:22 UTC,,,,2022-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,"The Giant Company #6290, Connellsville, Pa Dollar Tree",800 Vanderbilt Rd,,Connellsville,PA,15425,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,Volta,https://voltacharging.com/,GPS,40.019501246,-79.602494397,2023-02-28,222369,2023-02-28 00:24:55 UTC,,,,2022-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,"The Giant Company #6290, Connellsville, Pa",800 Vanderbilt Rd,,Connellsville,PA,15425,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,Volta,https://voltacharging.com/,GPS,40.019913474,-79.60180428,2023-02-28,222370,2023-02-28 00:26:23 UTC,,,,2022-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,The Giant Company #6559,500 N. Antrim Way,,Greencastle,PA,17225,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,39.798918028,-77.727297471,2023-02-28,222372,2023-02-28 00:26:00 UTC,,,,2022-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,Red Lion Plaza,9950 Roosevelt Boulevard,,Philadelphia,PA,19115,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,Volta,https://voltacharging.com/,GPS,40.095794327,-75.017098313,2023-02-28,222374,2023-02-28 00:25:12 UTC,,,,2022-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,LIBERTYEAST LIBERTY EAST 2,141 S St Clair St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.461862,-79.929109,2023-02-27,222475,2023-02-27 23:31:55 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LIBERTYEAST LIBERTY EAST 1,141 S St Clair St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.46188,-79.92912,2023-02-27,222476,2023-02-27 23:31:55 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LIBERTYEAST LIBERTY EAST 3,141 S St Clair St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.461878,-79.929141,2023-02-27,222477,2023-02-27 23:31:55 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LIBERTYEAST LIBERTY EAST 4,141 S St Clair St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.46187,-79.92913,2023-02-27,222478,2023-02-27 23:31:56 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LIBERTYEAST LIBERTY EAST 5A,141 S St Clair St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.461911,-79.929141,2023-02-27,222479,2023-02-27 23:31:56 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LIBERTYEAST LIBERTY EAST 5B,141 S St Clair St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.461862,-79.929141,2023-02-27,222480,2023-02-27 23:31:56 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MIDDLETOWN TWP STYERS PORT 1,1121 Woodbourne Rd,,Langhorne,PA,19047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.196274,-74.895872,2023-02-27,222481,2023-02-27 23:31:56 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MIDDLETOWN TWP STYERS PORT 2,1121 Woodbourne Rd,,Langhorne,PA,19047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.196239,-74.895845,2023-02-27,222482,2023-02-27 23:31:56 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Travelers' Oasis - Tesla Supercharger,16520 Lincoln Highway,,BREEZEWOOD,PA,15533,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,39.998827,-78.236271,2022-10-03,222805,2022-12-01 17:40:26 UTC,P,,,2022-07-06,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,false,,,,
ELEC,Newport Plaza (PA),12 Newport Plaza,,Newport,PA,17074,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.493221759,-77.113646347,2023-02-28,222820,2023-02-28 00:25:18 UTC,,,,2022-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,AAA Tire and Service King of Prussia,197 E Dekalb Pike,,King of Prussia,PA,19406,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.094372,-75.360603,2023-02-27,222851,2023-02-27 23:00:46 UTC,,,,2022-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,WWT TWP BLDG COMMERCE DR 1,101 Commerce Dr,,Exton,PA,19341,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.026311,-75.628754,2023-02-27,223065,2023-02-27 23:23:35 UTC,,,,2022-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,RCC4 RCC4 STATION #1,4 N Centennial Dr,,Wayne,PA,19087,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.049194,-75.358011,2023-02-27,223324,2023-02-27 23:31:40 UTC,,,,2022-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Piazza Subaru of Limerick,99 Auto Park Blvd.,,Limerick,PA,19468,,855-885-9571,E,,Public,,,,,,,2,,,OpConnect,http://www.opconnect.com/,GPS,40.221118,-75.550511,2023-02-28,223353,2023-02-28 00:20:52 UTC,,,,2022-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Barber Ford Exeter,962 Wyoming Ave,,Exeter,PA,18643,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.324844,-75.81134,2023-02-27,223385,2023-02-27 23:00:22 UTC,,,,2022-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,W GARAGE STATION 3,1431 Chestnut St,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.951305,-75.165306,2023-02-27,223406,2023-02-27 23:28:41 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,W GARAGE STATION4,1439 Chestnut Street,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.951496,-75.165048,2023-02-27,223407,2023-02-27 23:28:42 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Best Western Plus Hershey,1800 E Chocolate Avenue,,Hershey,PA,17033,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.300068,-76.610575,2023-02-27,223482,2023-02-27 23:02:26 UTC,,,,2022-07-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,O'NEIL BUICK EV OBGMW GW1,869 W Street Rd,,Warminster,PA,18974,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.211077,-75.106339,2023-02-27,223548,2023-02-27 23:29:41 UTC,,,,2022-07-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,NORTH PARKING EPHRATA 1,1127 S State St,,Ephrata,PA,17522,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.168707,-76.200579,2023-02-27,223575,2023-02-27 23:31:59 UTC,,,,2022-07-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,NORTH PARKING GOOD'S STORE EP,1127 South State Street,,Ephrata,PA,17522,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.168714,-76.200642,2023-02-27,223578,2023-02-27 23:32:07 UTC,,,,2022-07-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,West Vincent Municipal Building,729 St. Matthews Rd,,Chester Springs,PA,19425,,855-938-8766,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,40.107295,-75.667504,2022-08-10,223683,2023-02-14 15:54:11 UTC,LG,,,2022-04-06,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,SOLAR,false,,,,
ELEC,IBEW 375 POWER IBEW 375 POWER,101 South 7th Street,,Allentown,PA,18101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.600761,-75.470475,2023-02-27,223710,2023-02-27 23:32:07 UTC,,,,2022-07-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Feussner Ford,470 South Street,,Freeland,PA,18224,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.016522,-75.892459,2023-02-27,223747,2023-02-27 23:00:40 UTC,,,,2022-07-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,BERWYN VOLVO SERVICE STATION,497 E Lancaster Ave,,Berwyn,PA,19312,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.046939,-75.433999,2023-02-27,223758,2023-02-27 23:29:54 UTC,,,,2022-07-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BERWYN VOLVO STATION 1,459 W Lancaster Ave,,Devon,PA,19333,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.046656,-75.433462,2023-02-27,223770,2023-02-27 23:31:38 UTC,,,,2022-07-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,AAA Tire and Service Clifton Heights,5233 W. Baltimore Avenue,,Clifton Heights,PA,19018,,888-998-2546,E,,Public,,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,39.925506,-75.308621,2023-02-27,223806,2023-02-27 22:59:49 UTC,,,,2022-07-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,MASONIC VILLAGE MVE-001,60 Freemason Dr,,Elizabethtown,PA,17022,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.139812,-76.62065,2023-02-27,223830,2023-02-27 23:32:08 UTC,,,,2022-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,URBN Flavourhaus Lamar - Tesla Supercharger,5477 Nittany Valley Drive,,Mill Hall,PA,17751,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.02532,-77.524564,2022-10-03,224154,2022-12-01 17:40:26 UTC,P,,,2022-07-16,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,false,,,,
ELEC,DOYLESTOWNVOLVO FRONT OF STORE,235 S Main St,,Doylestown,PA,18901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.305008,-75.12875,2023-02-27,224354,2023-02-27 23:30:11 UTC,,,,2022-07-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,KINGSWOOD CORPORATE,160 Clubhouse Rd,,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.080527,-75.358844,2023-02-27,224500,2023-02-27 23:18:05 UTC,,,,2022-07-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Wawa #8157 - Tesla Supercharger,639 East Lincoln Highway,,Middletown Township,PA,19047,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.163292,-74.904187,2022-10-03,224561,2022-12-01 17:40:26 UTC,P,,,2022-07-22,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,false,,,,
ELEC,Parkway Plaza,255 Cumberland Parkway,,Mechanicsburg,PA,17055,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.19488553,-76.981979856,2023-02-28,224573,2023-02-28 00:25:42 UTC,,,,2022-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,Dillsburg Shopping Center,830 U.S. 15,,Dillsburg,PA,17019,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.129094347,-77.020306542,2023-02-28,224574,2023-02-28 00:25:59 UTC,,,,2022-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,
ELEC,CSG EV VFPP- 1 DUAL,1018 W 9th Ave,,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.09976,-75.41658,2023-02-27,224648,2023-02-27 23:32:08 UTC,,,,2022-07-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,CSG EV VFPP - 2 DUAL,1018 W 9th Ave,,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.099796,-75.416707,2023-02-27,224649,2023-02-27 23:32:08 UTC,,,,2022-07-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
